source,lun_bawang,english,type
t4t,"Idi keburi'deh neneh, ""Inan peh kai amée' ngalap namu nekini, ngaceku kai pian namu maya' nekai amée' pebunu' nelun Amon. Idi iko miak mangun ku lun nguyut amung-amung lun Giliad.”","The leaders from Gilead replied, “Yes, we are having trouble, and that is the reason that we have come to you now. If you come with us and help us to fight against the Ammon people-group, after we defeat them, we will appoint you to be the leader of all us people in the  Gilead region.”",sentence
t4t,"Idi kebala Yepta nedeh, ""Kudeng muyuh ngalap negku lemubed idi amée' pebunu' nelun Amon, idi kudeng Tuhan marée tueh negku, ui miak mangun ku lun rayeh muyuh.”","Jephthah replied, “If I go back to Gilead with you to fight against the Ammon people-group, and if Yahweh helps us to defeat them, will you truly appoint me to be your leader?”",sentence
t4t,"Idi kebaladeh neneh, ""Kai miak nganau' mepad kudeng balamu. Tuhan mo' luk miak nier netau.”","They replied, “Yahweh is listening to everything that we say. So he will punish us  if we do not do everything that you tell us to do.”",sentence
t4t,"Idi Yepta nengecuk nelun duken amée' inan raca' lun Amon pad ngitun neneh, ""Anun inanmu museh nekai? Ngudehkée iko semuet bang bawangku?”","Jephthah sent some messengers to the king of the Ammon people-group. They asked the king, “What have we done to make you angry, with the result  that your army is coming to fight against the people in our land?”",sentence
t4t,"pad marée kali', ""Kudeng ini bala Yepta: Lun Israil na nengaro tana' lun Moab idi tana' lun Amon pana.","They said to him, “This is what Jephthah says: ‘It is not true  that we Israelis took the land from the Moab people-group and the Ammon people-group.",sentence
t4t,"Idi Yepta nepejani' inan Tuhan, kebalaneh, ""Kudeng Iko marée tueh negku rat nelun Amon,","There Jephthah made a solemn promise to Yahweh. He said, “If you will enable my army to defeat IDM the Ammon people-group,",sentence
t4t,"Iamo' ieh nemutuh inan tamanneh, ""Ini luk pituenku namu. Nima' negku amée' nangi' luun pegkung dengan lun rurumku dueh bulan kinioneh, ngaceku ui matée na awan.”","Then she also said, “But allow me to do one thing. ◄First/before you do what you promised►, allow me to go up into the hilly area and wander around for two months. Since I will never be married and have children, allow me and my friends to go and cry together.”",sentence
t4t,"Idi tamanneh nengecuk neneh amée' dueh bulan kinioneh. Idi ieh inée' dengan amung rurumneh idi nangi' luun pegkung, ngaceku ieh matée na awan.","Jephthah replied, “All right, you may go.” So she left for two months. She and her friends stayed in the hills and they cried for her because she would never be married.",sentence
t4t,"Idi kebala Yepta nedeh, ""Ui dengan pupuku nepekedaluh dengan lun Amon. Idi pangeh ui nenawar nemuyuh. Iamo' na muyuh inée' muit negku rat nedeh.","Jephthah replied, “The Ammon people-group were oppressing us greatly. When we were prepared to start to attack them, I requested you to come and help us, but you refused. My men and I defeated the Ammon people-group, but you did not help us.",sentence
t4t,"Idi Yepta nengamung amung lun Giliad luk deléei idi nemunu' nelun Epraim, idi nengelaya' nedeh. Ngaceku lun Epraim nepebala, ""Muyuh lun Giliad luk bang bawang Epraim idi Manasée pangeh neburo rat Epraim.”","Then Jephthah summoned the men of the Gilead region to fight against the men of the tribe of Ephraim. The men of the tribe of Ephraim said, “You men from the  Gilead region are men who deserted us. Long ago you left us and moved to the area between our tribe and the tribe of Manasseh.” Because of their saying that, the men of the Gilead region attacked the men of the tribe of Ephraim.",sentence
t4t,"Idi lun Giliad nengabang gitan Abpa' Yarden, pad lun Epraim na miak guta. Idi kareb lun Epraim luk buro mutuh guta, idi lun Giliad ngitun nedeh, ""Iko lun Epraimkée?"" Kudeng ideh mala, ""Na"",","The men of Gilead captured that ◄ford/place where people can walk across► at the Jordan River to go to the land where the tribe of Ephraim live. Whenever one of the soldiers from the tribe of Ephraim came to the ford to try to escape, he would say, “Let me cross the river.” Then the men of Gilead would ask him, “Are you from the tribe of Ephraim?” If he said “No,”",sentence
t4t,"Idi Melaikat Tuhan nesilagan inan awanneh, kebalaNeh, ""Iko na anak. Iamo' na mio teh iko miak mali', idi nenganak aceh anak deléei.","One day, Yahweh appeared to Manoah’s wife in the form of an angel, and said to her, “Even though you have not been able to give birth to any children until now, you will soon become pregnant and give birth to a son.",sentence
t4t,"Idi Manua nesembayang inan Tuhan, kesembayangneh, ""O Tuhan, do' nima' Lemulun luk icuk Allah ineh amée' nekai dueh teh, idi mada' nekai dueh anun luk miak ruen kai dueh kuan anak ineh kareb awanku nenganak neneh.”","Then Manoah prayed to Yahweh, saying, “O Yahweh, I plead with you, allow that prophet whom you sent to us to come again, and teach us how we should raise the boy who will be born to us.”",sentence
t4t,"Idi ieh petacu nupun inée' inan awanneh, kebalaneh, ""Miket amée' nier Lemulun luk nesilagan negku atun di. Idi Ieh peh.”","So she quickly ran and said to her husband, “The man who appeared to me a few days ago has come back again!”",sentence
t4t,"Manua inée' maya' awanneh. Idi kareb Manua nepapu' Neneh, idi ieh nengitun, ""Iko nepegayam inan awan kidi?"" Kebala Melaikat ineh, ""Mo, Ui idi.”","Manoah ran back with his wife, and asked, “Are you the man who talked with my wife a few days ago?” He replied, “Yes, I am.”",sentence
t4t,"Idi kebala Manua, ""Kudeng apeh! Kareb luk pangeh bilaMu ineh mangun, anun luk ruen anak ineh? Anun kekamenneh?”","Manoah asked him, “When what you promised occurs and my wife gives birth to a son, what rules must he obey, and what work will he do when he grows up?”",sentence
t4t,"Idi Melaikat Tuhan nengor balaneh, ""Do' awanmu nginita amung luk bida'Ku neneh.","Yahweh replied, “Your wife must obey all the instructions I gave her.",sentence
t4t,"Idi kebala Manua inan Melaikat Tuhan, ""Kai dueh sikal ngimet Namu, pad kai dueh ngeret aceh anak améek kuanMu.”","Then Manoah said, “Please stay here until we can kill and cook a young goat for you.”",sentence
t4t,"Iamo' kebala Melaikat neneh, ""Kudeng tudo tu pana', Ui na miak kuman luk kenenmu. Iamo' kudeng iko pian nganau' luk kuanKu, ngeseb ineh mangun ku aceh barée kuan Tuhan."" Idi na Manua kali' Neneh Melaikat Tuhan.","Yahweh replied, “I will stay here, but I will not eat anything. However, you may kill an animal and sacrifice it as a burned offering to Yahweh.” (Manoah did not realize that the man he thought was an angel was really Yahweh.)",sentence
t4t,"Idi kebala Manua inan Melaikat Tuhan, ""Mada' ngadanMu nekai dueh, pelée kai dueh miak ngubur Namu, kareb luk bilaMu ineh mangun?”","Then Manoah asked him, “What is your name? When what you have promised happens, we want to honor you.”",sentence
t4t,"Idi Melaikat Tuhan nengitun neneh, ""Ngudeh iko pian kali' ngadanKu? Ieh ineh luk inalum.”","Yahweh replied, “◄Why do you ask me my name?/You should not ask me my name.► RHQ It is ◄wonderful/it cannot be understood►.”",sentence
t4t,"Idi kebala Manua inan awanneh, ""Kali' rungen kiteh matée ngaceku kiteh pangeh nenier Allah!”","So he said, “Now we will die, because we have seen God!”",sentence
t4t,"Idi ieh nuli' idi nemada' taman-tinanneh, kebalaneh, ""Déei' Timna ui nepapu' seburur decur lun Pilistin. Do' medueh ngalap neneh ku awanku.”","When he returned home, he told his mother and father, “I saw a young Philistine woman in Timnah, and I want you to get her for me so I can marry her.”",sentence
t4t,"Idi kudeng muyuh na kali' ilungneh na miak na muyuh marée teluh ngepulu' kuyu' luk meputeng idi teluh ngepulu' kuyu' luk mebuyor negku."" Idi kebaladeh neneh, ""Mala balée' midi pedingeren kai.”","But if you cannot tell me the meaning, you must each give me a linen robe and an extra set of clothes.” They replied, “All right. Tell us your riddle.”",sentence
t4t,"Kebalaneh, ""Luk ngita' nengeruat luk kenen, luk metueh nengeruat luk mepaci'."" Idi bang teluh aco nateh ideh kali' ilungneh.","So he said, “From the thing that eats came something to eat; out of something strong came something sweet.” But for three days they could not tell him the meaning of the riddle.",sentence
t4t,"Idi kareb aco luk keapat idi ideh nekidi inan awan Samson, ""Do' iko ngubuk awanmu, pad ieh mada' nekai ilung balée' ineh. Kudeng na, kai ngeseb namu dengan ruma' tamanmu. Kian, medueh nenawar nekai pian ngalap binaweh kai lek?”","On the fourth day, they said to Samson’s bride, “Ask your husband to tell you the meaning of the riddle. If you do not do that, we will burn down your father’s house, with you inside it! Did you invite us here only to make us poor by forcing us to buy a lot of clothes for your husband?”",sentence
t4t,"Muci ratnan ineh idi Samson inée' ngikak awanneh kareb ngeranih. Idi ieh nenguit aceh anak améek, idi kebalaneh kuan ibanneh, ""Ui pian amée' bang takep awanku."" Iamo' ibanneh na nemarée neneh semuet.","During the time that they harvested wheat, Samson took a young goat to Timnah as a present for his wife. He planned to sleep with EUP his wife, but her father would not let him go into her room.",sentence
t4t,"Keburi'neh ni Samson, ""Ui ngerawée iko museh neneh. Ngaceku ineh ui nemarée neneh kuan lun rurummu. Iamo' kinanakneh luk isuut do' taga rat neneh. Do' ieh lapenmu ku libalneh.”","He said to Samson, “I really thought that you hated her. So I gave her to the man who had been your best man at the wedding, and she married him. But look, her younger sister is RHQ more beautiful than she is. You can marry her!”",sentence
t4t,"Idi keburi' Samson, ""Sekua' ini ui na mesala' kudeng ui ngua' dat lun Pilistin.”","Samson replied, “No! And this time I have a right to get revenge on you Philistines!”",sentence
t4t,"Idi lun Pilistin nengitun, ""Idéekée nenganau' ini?"" Idi kebaladeh, ""Ieh ineh Samson, ngaceku ibanneh, lun Timna ineh pangeh nemarée awanneh kuan lun rurumneh."" Ngaceku ineh lun Pilistin inée' ngeseb ruma' taman decur ineh idi nengeseb decur ineh teh.","The Philistines asked, “Who did this?” Someone told them, “Samson did it. He married a woman from Timnah, but then his father-in-law gave her to the man who was Samson’s best man at the wedding, and she married him.” So the Philistines went to Timnah and got the woman and her father, and burned them to death.",sentence
t4t,"Iamo' kebala Samson nedeh, ""Kudeng inikée kekamen muyuh? Kali' rungen ui na ugka' kudeng ui na nengua' kuan muyuh.”","Samson found out about that, and he said to them, “Because you have done this, I will not stop until I get revenge on you!”",sentence
t4t,"Idi lun Yahuda nengitun nedeh, ""Ngudeh muyuh munu' nekai?"" Keburi'deh, ""Kai amée' ngalap ni Samson idi ngedereh neneh, mepad kudeng ieh nengedereh nekai.”","The men there asked the Philistines, “Why have you attacked us?” The Philistines replied, “We have come to capture Samson. We have come to get revenge on him for what he did to us.”",sentence
t4t,"Idi keburi'deh neneh, ""Kai inée' tungée', pian ngaling namu idi marée namu nelun Pilistin."" Idi Samson nengor baladeh, ""Pejani' negku idi pad muyuh na ngatée negku.”","But the men from Judah said to him, “We have come to tie you up and put you in the hands of the Philistines.” Samson said, “All right, but promise me that you yourselves will not kill me!”",sentence
t4t,"Idi keburi'deh, ""Na kai ngatée namu. Iamo' kai pian ngaling namu mo' idi marée namu nedeh."" Idi ideh nengabet neneh ku dueh nuper luk mebaruh, idi nenginat neneh rat bang lubang batu ineh idi nenguit neneh.","They replied, “We will just tie you up and take you to the Philistines. We will not kill you.” So they tied him with two new ropes, and led him away from the cave.",sentence
t4t,"Pangeh ineh idi Samson nemenani, ""Ku tulang ada keladai ui nengatée meribu lemulun, Ku tulang ada keladai ui nengamung butung pebuun- pebuun.”","Then Samson wrote this poem: “With the jawbone of a donkey I have made them like a heap of dead donkeys. With the jawbone of a donkey I killed 1,000 men.”",sentence
t4t,"Idi Samson meparing. Ngaceku ineh ieh nengitang nawar Tuhan Allah, kebalaneh, ""Iko pangeh nemarée tueh negku. Idi nekini ui léelée matée ku paring, idi miak kamen lun Pilistin luk na sinunat ineh.”","Then Samson was very thirsty, so he called out to Yahweh, “You have given me strength to win a great victory. So now must I die because of being thirsty, with the result that those heathen Philistines will take away my body and mutilate it?”",sentence
t4t,"Idi lun Gasa nekali' Samson idi bang bawangdeh. Idi ideh nengelibut bawang idi nengabang neneh kedangan-kedangan ineh munung tanga' bawang ineh. Iamo' ideh tudo kedangan-kedangan, keburi'deh, ""Kareb pekak uka-uka kali' rungen tau ngatée neneh.”","People soon found out that Samson was there, so the men of Gaza gathered together at the city gate and waited all night. They said to themselves, “When it dawns tomorrow morning, we will kill him when he tries to leave the city.”",sentence
t4t,"Idi ngaceku ineh Delila nengitun ni Samson, ""Mada' negku anun punmu pelaba tueh, idi anun luk miak ku ngaling namu, pad iko melaya'.”","So Delilah said to Samson, “Please tell me what makes you so strong, and tell me how someone can subdue you and tie you up.”",sentence
t4t,"Idi kebala Samson, ""Kudeng lun ngabet negku ku tudu' nuper luk mebaruh, ieh ineh luk na pikai, kali' rungen ui melaya', idi mangun mepad kudeng lun baken.”","Samson said, “If someone ties me with seven new bowstrings, ones that are not dry yet, I will become as weak as other men.”",sentence
t4t,"Idi keburi' Delila ni Samson, ""Ngudeh iko nguto negku, idi mebalih negku. Mada' negku anun luk miak ku ngaling namu.”","Then Delilah said to Samson, “You have deceived me and lied to me! Now tell me the truth, how someone can tie you up securely.”",sentence
t4t,"Idi kebala Samson neneh, ""Kudeng ui kalingen picet-picet ku kalat luk mebaruh luk na nekungabet, kali' rungen ui melaya' mepad kudeng lun baken.","Samson replied, “If someone ties me with new ropes, ones that have never been used, I will be as weak as other men.”",sentence
t4t,"Idi Delila nengalap aceh kalat luk mebaruh, idi nengaling neneh ku ineh. Keburi' Delila, ""O Samson, lun Pilistin macing amée' ngakem namu!"" Idi lun luk ngabang ineh tudo bang takepneh selipa. Idi Samson nemutut kalat ineh ratnan penguanneh mepad kudeng gitian.","So again, she told the Philistine leaders, and they came and hid in the room as they had done before. And again, while Samson was sleeping, she took the new ropes and tied him up with them. Then she called out, “Samson! The Philistines have come to capture you!” But Samson snapped the ropes on his arms as easily as if they were threads.",sentence
t4t,"Kareb ieh rudap idi Delila nengebaruh abpukneh dengan pu ineh. Idi ieh nemicet neneh. Keburi' Delila, ""O Samson, lun Pilistin macing amée' ngakem namu!"" Idi petacu ieh netumui idi nenginat abpukneh ratnan iad tebaruh ineh.","and she tightened them with the pin. Then she called out, “Samson! The Philistines have come to capture you!” But Samson woke up and pulled out the pin, and pulled his hair from the threads on the loom.",sentence
t4t,"Idi keburi' Delila neneh, ""Ngudeh iko megéei' mala iko mawa negku, iamo' iko mebalih? Iko pangeh mebalih negku teluh kua', idi nateh iko nemada' negku anun punmu metueh.”","Then Delilah said to him, “How can you say that you love me when you do not tell me the truth about yourself? You have deceived me three times, and you still have not told me what really makes you so strong!”",sentence
t4t,"Idi Delila nengitang, ""O Samson, lun Pilistin macing amée' ngakem namu!"" Idi ieh petacu nekulat. Idi keterawéeneh, ""Ui miak mepuit mepad kudeng atun."" Iamo' na ieh kali' Tuhan nenecan neneh.","Then after she tied him up, she called out, “Samson! The Philistines have come to capture you!” He woke up and thought, “I will do as I did before. I will shake these ropes off myself and be free!” But he did not realize that Yahweh had left him.",sentence
t4t,"Idi lun rayeh lun Pilistin nepamung pian marée aceh barée luk rayeh kuan Dagon akangdeh ineh dengan mawang niat. Idi ideh nemenani, ""Akang tau pangeh nemarée tueh netau ratnan bunu' tau Samson!”","Several months later the Philistine leaders celebrated a big festival. During the festival they offered sacrifices to their god Dagon. They praised him, saying, “Our god has enabled us to defeat our great enemy Samson!”",sentence
t4t,"Kareb lun mula' ineh nenier neneh idi ideh nemenani ngubur akangdeh, kebaladeh, ""Akang tau pangeh nemarée tueh netau, ratnan bunu' tau luk pangeh nengedat bawang tau, idi luk pangeh nengatée tuda'-tuda' burur arang tau!”","And when the other people saw Samson, they also praised their god Dagon, saying, “Samson ruined our crops and killed many of our people, but our god has put our enemy into our hands. Our god helped us to capture the one who has killed so many of us!”",sentence
t4t,"Idi kareb ideh marot, kebaladeh, ""Nawar ni Samson amée' tungée', pad tau situnga neneh!"" Idi ideh nenguit ni Samson remuat rat bang tutup. Idi ideh nesitunga neneh. Idi ideh nenganau' neneh tuped arang diri ruma' ineh.","By that time the people were half-drunk. They shouted, “Bring Samson out of the prison! Bring him here so that he can entertain us!” So they brought Samson from the prison and made fun of him. Then they made him stand in the center of the temple. They made him stand between the two pillars that held up the roof.",sentence
t4t,"Idi kebala Samson inan anak deléei luk nguyut neneh, ""Nguit negku amée' ngakem diri ruma' ini, ngaceku ui pian pusad luun ineh.”","Samson said to the servant who was leading him by his hand, “Place my hands against the two pillars. I want to rest against them.”",sentence
t4t,"Idi Samson nesembayang, kesembayangneh, ""O Tuhan Allah, do' ngerawée negku, idi ngetueh negku sekua' ini mo', O Allahku, pad ui miak ngua' kuan lun Pilistin ku ideh nenakul matehku.”","Then Samson prayed, saying, “Yahweh, my Lord, think about me again! Please give me strength one more time, so that I may get revenge on the Philistines for gouging out my eyes!”",sentence
t4t,"Idi Mika nengitun neneh, ""Rat iapeh iko?"" Idi ieh nengor balaneh, ""Ui ini seburur lun Liwi rat Baitlahim luk bang tana' Yahuda. Ui nakap bawang inanku tebawang.”","Micah asked him, “Where are you from?” He replied, “I come from Bethlehem. I am from the tribe of Levi, and I am looking for a place to live and work as a priest.”",sentence
t4t,"Idi kebala Mika neneh, ""Do' tudo denganku, idi mangun ku lun mada' negku idi ku imam. Idi ui marée kuanmu pulu' balad pirak bang selak, dengan ayung luk petap, idi akan teh.”","Micah said to him, “Stay with me, and you can become like a father to counsel me, and be my priest. Each year I will give to you ten pieces of silver and some new clothes. And I will provide food for you.”",sentence
t4t,"Idi kebala Mika, ""Nekini ui kali' Tuhan miak ngeperuan negku, ngaceku inan lun Liwi mangun ku imamku.""","Then Micah said, “Now I know that Yahweh will do good things for me, because I have a man from the tribe of Levi to be my priest.”",sentence
t4t,"Idi ieh nengor baladeh, ""Ui nepejani' ni Mika. Ui mangun ku imamneh, idi ieh mayar tabparku.”","He told them the things that Micah had done for him. And he said, “Micah ◄has hired me/is paying me to work for him►, and I have become his priest.”",sentence
t4t,"Idi kebaladeh neneh, ""Do' iko ngitun Allah, pelée kai kali' kudeng kai inan peruan bang lawée kai ini.”","So they said to him, “Please ask God if we will succeed in what we are trying to do on this journey.”",sentence
t4t,"Idi kebala imam ineh, ""Na luk ku rapang muyuh. Ngaceku Tuhan matar nemuyuh bang lawée muyuh ini.”","The young man replied, “Things will go well for you. Yahweh will go with you on this journey.”",sentence
t4t,"Kareb ideh luk limeh burur ineh nelemubed inée' bawang Sora idi Estaul, idi pupudeh nengitun nedeh, ""Anunkée luk sinier muyuh déei'?”","When those five men returned to Zorah and Eshtaol, their relatives asked them “What did you find out?”",sentence
t4t,"Idi ideh nengor baladeh, ""Do' tau amée' munu' nedeh. Kai pangeh nenier tana' ineh pelaba do'neh. Anun ulek tudo ieni mo'-mo'? Miket! Nalan idi ngalap bawang ineh.","They replied, “We have found some land, and it is very good. We should go and attack the people who live there. Why are you staying here and doing nothing RHQ? Do not wait any longer! We should go immediately and take possession of that land!",sentence
t4t,"Litad ideh numak ruma' Mika idi nengalap amung akang ineh, idi imam ineh nengitun nedeh, ""Anun luk ruen muyuh ni?”","When the priest saw them bringing out the idols and the sacred vest and the statue, he said to them, “What are you doing?”",sentence
t4t,"idi ideh nengitang nedeh. Idi lun Dan nelumi idi nengitun ni Mika, ""Ngudeh muyuh pelaba ula'? Anun susa' muyuh?”","They shouted at them. The men of the tribe of Dan turned around and said to Micah, “What is the problem? Why have you gathered these men to pursue us?”",sentence
t4t,"Kebala Mika, ""Muyuh ngalap amung akangku luk inau'ku ineh idi imamku pana' idi petacu nalan. Anun luk ketecan negku peh? Ngudeh muyuh mala, 'Anun susa?' “","Micah shouted, “You took the silver idols that were made for me! You also took my priest! I do not have anything left RHQ! So why do you ask me, ‘What is the problem?’”",sentence
t4t,"Iamo' kebala lun Dan, ""Meluun do' iko na pebala anun-anun, pad kai na megateh niat idi munu' namu, pad iko na matée dengan amung uang tetek ruma'mu.”","The men from the tribe of Dan replied, “You should not shout loudly like that! One of our angry men might attack you and kill you and your family!”",sentence
t4t,"Idi pekak aco luk keapat, idi didueh netumui uka-uka, idi gugkang. Idi kebala taman decur ineh inan ibanneh, ""Do' iko kuman atun idi teh medueh nalan.”","On the fourth day, they all got up early in the morning. The man from the tribe of Levi was preparing to leave, but the woman’s father said to him, “Eat something before you go.”",sentence
t4t,"Idi taman decur ineh idi ibanneh netudo. Idi didueh pana' nekuman idi ngirup. Idi kebala taman decur ineh kuan ibanneh, ""Do' tudo aco sini teh, pad tau do' ria'.”","So the two men sat down to eat and drink together. Then the woman’s father said to him, “Please stay another night. Relax/Rest and have a joyful time.”",sentence
t4t,"Idi aco luk kelimeh pekak uka-uka, ieh netumui pian nalan. Iamo' kebala ibanneh, ""Do' kuman atun. Idi napeh medueh miak nalan."" Idi ibanneh nekuman denganneh.","On the fifth day, the man got up early and prepared to leave. But the woman’s father said to him again, “Have something to eat. Wait until this afternoon, and then leave.” So the two men ate together.",sentence
t4t,"Kareb ideh malée macing Yebus, idi aco pana' malée macep. Idi keburi' demulun inan tuanneh, ""Do' tau rudap bang bawang ini.”","Late in the afternoon, they came near to Jebus. The servant said to his master, “We should stop in this city where the Jebus people-group live, and stay here tonight.”",sentence
t4t,"Iamo' kebala tuanneh neneh, ""Tau na miak rudap bang bawang ini, ngaceku ini baken bawang lun Israil. Do' tau petacu amée' Gibia.","But his master said, “No, it would not be good for us to stay here where foreign people live. There are no Israeli people here. We will go on to Gibeah city.”",sentence
t4t,Tau miak ngiuk sesuut teh idi rudap déei' Gibia kian Rama lek.”,"He said to his servant, “Let’s go. It is not far to Gibeah. We can go there, or we can go a bit further to Ramah. We can stay in one of those two cities tonight.”",sentence
t4t,"Idi lun mengered ineh miti nedeh lun sakai ku ideh tudo luun natad di. Idi ieh nengitun nedeh, ""Rat iapeh muyuh ni? Amée' iapeh muyuh?”","He realized that the man from the tribe of Levi was only traveling and did not have a home in that city. So he asked the man, “Where have you come from? And where are you going?”",sentence
t4t,"Idi kebala lun mengered ineh, ""Do' muyuh amée' ruma'ku. Ui miak ngasa' nemuyuh. Ngaceku na do' muyuh rudap luun natad ini.”","The old man said, “I wish that things will go well for you, but I would like to provide what you need. Do not stay here in the square tonight.”",sentence
t4t,"Idi lun mengered ineh neremuat idi nepebala nedeh, ""O kinanakku, aleg muyuh nganau' luk dat. Deléei ini sakaiku.","The old man went outside and said to them, “Friends, I will not do that. That would be a very evil thing. This man is a guest in my house. You should not do such a terrible/disgraceful/shameful thing!",sentence
t4t,"Idi kebala deléei ineh neneh, ""Tumui! Nalan tau!"" Iamo' na balaneh. Idi ieh nenganau' butungneh luun keted keladaineh, idi nenalan.","He said to her, “Get up! Let’s go!” But she did not answer, because she had died. He put her body on the donkey and traveled to his home.",sentence
t4t,"Idi lun pupu Beniamin nekali' bala amung lun Israil pangeh nenalan inée' Mispa. Idi kareb lun Israil nacing Mispa, idi ideh nengitun, ""Mada' nekai kudeng apeh kekamen luk dat ini pangeh nangun?”","The people of the tribe of Benjamin heard that the other Israelis had gone up to Mizpah, but none of the men from their tribe went to the meeting there. The Israelis who had come to Mizpah asked about the evil thing that had happened.",sentence
t4t,"Idi lun Liwi, awan decur luk pangeh pinatée nengor baladeh, ""Ui idi apidku inée' déei' bawang Gibia luk bang babpat Beniamin sikal rudap déei'.","So the husband of the woman who had been killed replied, “My slave wife and I came to Gibeah city, wanting to stay there that night.",sentence
t4t,"Idi amung lun Israil ineh netuped idi nepebala, ""Na tu-tu tau muli', do' luk tudo bang lepo, idi luk bang ruma' pana'.","All the people stood up, and in unison said, “None of us will go home! Not one of us will return to his house!",sentence
t4t,"Idi amung pupu lun Israil ineh nengecuk tuda'-tuda' lun duken amée' anid- anid ruma' bang bawang pupu Beniamin, kebaladeh, ""Kudeng apeh kekamen luk dat luk pangeh inau' muyuh?","Then the Israeli men sent messengers throughout the tribe of Benjamin. They demanded, “Do you realize that some of your men have done a very evil thing?",sentence
t4t,"Idi lun Israil inée' sembayang déei' Baitel. Idi ideh nengitun Allah, kebaladeh, ""Pupu sapeh amée' munu' nelun pupu Beniamin atun?"" Idi Tuhan nengor baladeh, ""Pupu Yahuda atun.”","Those other Israelis went up to Bethel and asked God, “Which tribe should be the first to attack the men from the tribe of Benjamin?” Yahweh answered, “The men from the tribe of Judah should go first.”",sentence
t4t,"Idi keburi' lun Beniamin, ""Ideh pangeh nelaya' mepad kudeng luk atun teh!"" Iamo' kebala lun Israil, ""Do' tau buro idi nayan nedeh rat bang bawangdeh pad macing dalan rayeh.”","Then while the men of Gibeah were running out of the city toward them, the other 10,000 Israelis came out from the places where they had been hiding, west of Gibeah. They were men who had come from all parts of Israel. There was a very big battle. But the men of the tribe of Benjamin did not know that they were about to suffer a disastrous defeat.",sentence
t4t,"idi lun Israil miak lemubed. Idi bang kareb ineh lun Beniamin pangeh nengatée teluh ngepelu' burur lun Israil, keterawéedeh, ideh miak ngelaya' nedeh mepad kudeng atun teh.","They surrounded some of the men of the tribe of Benjamin, and pursued the others to the area east of Gibeah.",sentence
t4t,"Idi lun Israil pangeh nepejani' inan Tuhan déei' Mispa, kebaladeh, ""Kai na miak marée anak decur kai lapen lun Beniamin.”","When the Israeli men gathered at Mizpah before the battle started, they vowed, “None of us will ever allow one of our daughters to marry any man from the tribe of Benjamin!”",sentence
t4t,"kebaladeh, ""O Tuhan Allah lun Israil. Ngudeh inan luk mangun kudeng ini kuan kai? Ngudeh sebuleng pupu lun Israil na idi?”","They kept saying, “Yahweh, God of us Israeli people, it is as though one of the tribes of us Israelis does not exist any more! ◄Why has this happened to us?/It is terrible that this has happened to us!►” RHQ",sentence
t4t,"Iamo' lun Israil méei' kuan kinanakdeh lun Beniamin. Kebaladeh, ""Bang aco sini sebuleng pupu lun Israil na idi.","The Israelis felt sorry for their fellow Israelis from the tribe of Benjamin. They said, “Today one of our Israeli tribes ◄has disappeared/no longer exists►.",sentence
t4t,"Idi ideh nepitun, ""Idéekée rat arang amung pupu lun Israil na nacing inan Tuhan déei' Mispa?"" Idi ideh nekali' seburur pana' nateh luk nacing rat Yabis luk déei' Giliad ineh netebubpun dengandeh déei' su luk inandeh nelupo.","Then one of them asked, “What group from any of the tribes of Israel did not send any men here to Mizpah?”",sentence
t4t,"Idi amungdeh luk tebubpun ineh nengecuk 12,000 lun luk mesangit amée' ngatée amung lun bang bawang Yabis, perapu decur idi anak, keburi'deh,","So all the Israelis decided to send 12,000 very good soldiers to Jabesh-Gilead to kill the people there with their swords, even to kill the married women and children.",sentence
t4t,"Idi kebala lun rayeh-rayehdeh, ""Na luk idi decur rat pupu Beniamin peh. Kudeng apeh tau miak marée awan kuandeh luk ketecan.","The Israeli leaders said, “We have killed all the married women of the tribe of Benjamin. Where can we get women to be wives of the men who are still alive?",sentence
t4t,Tau na miak nala' sebuleng pupu tau. Do' tau nakap dalan pad pupu Beniamin miak amée' mula'.,"These men must have wives to give birth to children, in order that their families will continue. If that does not happen, all the people of one of the tribes of Israel will die.",sentence
t4t,"Idi ideh nekidi nelun Beniamin, kebaladeh, ""Amée' muyuh sigapung bang kabun-kabun anggur,","So the Israeli leaders told the men of the tribe of Benjamin, “When it is the time for that festival, go to Shiloh and hide in the vineyards.",sentence
t4t,"Kareb ideh arang dalan Naomi nekidi inan ibanneh, ""Do' medueh muli' amé' tudo dengan tinan medueh. Idi Tuhan ngedengan nemedueh, mepad kudeng medueh pangeh nengedengan negku idi nedidueh luk naté ineh.","Then as the three of them were walking, Naomi said to her two daughters-in-law, “Each of you should turn around and go back to your mother’s home. You treated your husbands kindly before they died, and you have treated me kindly.",sentence
t4t,"Idi kebala didueh neneh, ""Ara' kai dueh lemubed. Iamo' kai dueh pian amé' maya' namu amé' inan pupumu'.”","They each said, “No, we want to go with you as you return to your relatives.”",sentence
t4t,"Iamo' kebala Naomi, ""Lemubed mo' medueh iban. Ngudeh medueh pian amé' maya' negku? Na anakku luk ngalap nemedueh peh.","But Naomi said, “No, my daughters, return home. ◄It will not do any good for you to come with me!/What good will it do for you to come with me?► RHQ Do you think I will get married again and have more sons who could become your husbands?",sentence
t4t,"Idi kebala Naomi inan ibanneh Rut, ""Siruh, seruaimu pangeh nuli' iné' matun pupuneh idi akangneh. Do' iko pana' muli' maya' seruaimu.”","Naomi said to her, “Look! Your sister-in-law is going back to her relatives and to her gods! Go back with her!”",sentence
